,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
2930,Exhale,73.0,0.05601925000980475,1.5971767457562987e-17,0.05633937494082023,11.205293756247931,0.6312992462552841,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2931,Hold,73.0,0.05601925000980475,8.134657305226123e-18,0.07382059107848296,-11.368160464713965,-0.8392043249802265,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2932,Inhale,73.0,0.05601925000980475,8.836120038075115e-19,0.04970148184959338,-11.90900290323016,-0.5918950916416487,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2936,control,73.0,0.05601925000980475,2.184950467528028e-08,0.03516184889341073,6.279782409503501,0.22080876016646087,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2998,ild_0__itd_50,73.0,0.05601925000980475,1.0495596267724315e-08,0.04930333390958938,-6.454868134379004,-0.3182465189716563,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
2999,ild_0__itd_500,73.0,0.05601925000980475,0.70655933254147,0.04933346703148481,-0.3779569909713564,-0.01864592875340461,2,2,hbo,False,S2_D2 hbo,NDARZD647HJ1
3000,ild_10__itd_0,73.0,0.05601925000980475,0.6948881746518376,0.049784847351842784,0.39378429484909677,0.019604491008615332,2,2,hbo,False,S2_D2 hbo,NDARZD647HJ1
3001,ild_70n__itd_0,73.0,0.05601925000980475,0.01070744756625822,0.04911683552080575,2.6193935073111128,0.12865632006286642,2,2,hbo,True,S2_D2 hbo,NDARZD647HJ1
3076,Exhale,73.0,0.020385347109957142,2.719084776942045e-20,0.056379508631490625,12.774200411978473,0.7202031423875315,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3077,Hold,73.0,0.020385347109957142,2.1959659902173123e-10,0.07501048920794635,-7.363366132116562,-0.5523296957872871,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3078,Inhale,73.0,0.020385347109957142,1.6845765910624115e-15,0.05135137248978933,-10.097264734620614,-0.518508402515517,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3082,control,73.0,0.020385347109957142,0.642669505185324,0.03614714360723415,0.46590663521832987,0.016841194050800225,3,3,hbo,False,S3_D3 hbo,NDARZD647HJ1
3144,ild_0__itd_50,73.0,0.020385347109957142,0.26599806013260463,0.050706085155126576,1.1209148995615852,0.05683720634881989,3,3,hbo,False,S3_D3 hbo,NDARZD647HJ1
3145,ild_0__itd_500,73.0,0.020385347109957142,0.06316133955475324,0.05077122677977445,-1.8868182247820122,-0.09579607598261898,3,3,hbo,False,S3_D3 hbo,NDARZD647HJ1
3146,ild_10__itd_0,73.0,0.020385347109957142,0.028751741708931588,0.05115582945933864,-2.2310209945826083,-0.11412972951907199,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3147,ild_70n__itd_0,73.0,0.020385347109957142,0.001646532801077805,0.050572032702756745,-3.2692230165254967,-0.1653312533043325,3,3,hbo,True,S3_D3 hbo,NDARZD647HJ1
3222,Exhale,73.0,0.016584556791337423,5.7212633858450676e-08,0.05997046325410433,6.0479982233730825,0.3627012552156837,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3223,Hold,73.0,0.016584556791337423,0.3102124342742966,0.08052814343528797,1.0218796944876036,0.082290074611306,4,3,hbo,False,S4_D3 hbo,NDARZD647HJ1
3224,Inhale,73.0,0.016584556791337423,0.09726992141623685,0.05586323409902447,-1.679807518733743,-0.0938394806603245,4,3,hbo,False,S4_D3 hbo,NDARZD647HJ1
3228,control,73.0,0.016584556791337423,0.00552782559726852,0.03908795627637665,2.8595383462152286,0.11177350984748326,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3290,ild_0__itd_50,73.0,0.016584556791337423,0.00012393572226971158,0.05486345969761811,4.055295806916876,0.22248755806470372,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3291,ild_0__itd_500,73.0,0.016584556791337423,0.005178498034837845,0.05493686972859136,2.88254384091426,0.1583579354752601,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3292,ild_10__itd_0,73.0,0.016584556791337423,0.0019226013210275734,0.05530522976212327,3.2186286542584996,0.17800699724271996,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3293,ild_70n__itd_0,73.0,0.016584556791337423,1.4132332932797657e-05,0.05473589620804877,4.6554466360874605,0.2548200438749931,4,3,hbo,True,S4_D3 hbo,NDARZD647HJ1
3368,Exhale,73.0,0.18630722712788894,0.0006970979730534474,0.10274441657115355,3.5416210090131344,0.36388178428719464,5,4,hbo,True,S5_D4 hbo,NDARZD647HJ1
3369,Hold,73.0,0.18630722712788894,0.18503467711960847,0.13462438249028277,1.3380459085097431,0.18013360417677357,5,4,hbo,False,S5_D4 hbo,NDARZD647HJ1
3370,Inhale,73.0,0.18630722712788894,0.038443882403451805,0.09063909141204086,-2.1082296404185397,-0.19108801909547007,5,4,hbo,True,S5_D4 hbo,NDARZD647HJ1
3374,control,73.0,0.18630722712788894,0.8033536822831308,0.06412360190206878,0.2499167545684991,0.016025562478607466,5,4,hbo,False,S5_D4 hbo,NDARZD647HJ1
3436,ild_0__itd_50,73.0,0.18630722712788894,1.4995629817420683e-12,0.08991300103834242,8.517471681691568,0.7658314401599862,5,4,hbo,True,S5_D4 hbo,NDARZD647HJ1
3437,ild_0__itd_500,73.0,0.18630722712788894,0.005301671075663348,0.0899679539026911,-2.8742731619061046,-0.2585924753341106,5,4,hbo,True,S5_D4 hbo,NDARZD647HJ1
3438,ild_10__itd_0,73.0,0.18630722712788894,0.8357583657602551,0.09079112256076721,0.20806403916696742,0.018890367680496407,5,4,hbo,False,S5_D4 hbo,NDARZD647HJ1
3439,ild_70n__itd_0,73.0,0.18630722712788894,1.5677278914163924e-19,0.08957288955916534,-12.336021127865711,-1.1049730580858457,5,4,hbo,True,S5_D4 hbo,NDARZD647HJ1
3514,Exhale,73.0,0.0715643523382059,0.4925358465360996,0.0708988392260627,0.6897539546254138,0.04890275473452816,5,5,hbo,False,S5_D5 hbo,NDARZD647HJ1
3515,Hold,73.0,0.0715643523382059,0.1339360445537196,0.09310442911606598,1.5156113027653828,0.141110125105828,5,5,hbo,False,S5_D5 hbo,NDARZD647HJ1
3516,Inhale,73.0,0.0715643523382059,0.3138396822623029,0.06280247946292891,-1.014194509877633,-0.0636939298780053,5,5,hbo,False,S5_D5 hbo,NDARZD647HJ1
3520,control,73.0,0.0715643523382059,0.14131451612221596,0.044415223095926507,-1.4870265030668575,-0.06604661388326992,5,5,hbo,False,S5_D5 hbo,NDARZD647HJ1
3582,ild_0__itd_50,73.0,0.0715643523382059,1.7031988028076383e-20,0.062277951683051266,12.892197902647473,0.8028996780694142,5,5,hbo,True,S5_D5 hbo,NDARZD647HJ1
3583,ild_0__itd_500,73.0,0.0715643523382059,0.186903120392929,0.06232770180865453,-1.3323084095732287,-0.08303972126904298,5,5,hbo,False,S5_D5 hbo,NDARZD647HJ1
