,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S1_D2 hbo,S1_D2 hbr,S2_D1 hbo,S2_D1 hbr,S2_D2 hbo,S2_D2 hbr,S3_D3 hbo,S3_D3 hbr,S4_D3 hbo,S4_D3 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr,S8_D6 hbo,S8_D6 hbr,S8_D7 hbo,S8_D7 hbr
2753,11.333333333333334,speech,52,4537253.656294443,-1439822.652495971,146035.3438538049,-829592.3807947345,-2273825.567142052,-1714624.7310514909,-6426307.217356048,-1479996.7331042334,3039874.285360332,-786398.7229439295,-1121268.769638792,-705473.1423942636,-3028638.9240636225,8532594.015743038,-897219.4889417738,339531.04933735396,3168446.481106196,1139555.4028503462,1190360.7415645667,-680237.9197551525,1843188.0399949688,-697510.0040277455,-1511276.7521125346,-1798815.4776524042,4070866.1456133416,-1540520.9886403913,3357894.804667031,-1270714.2016473021
2754,11.666666666666666,speech,52,4416737.963602024,-1272325.6068464392,-110879.80350040883,-610641.0652759488,-1549749.4386907998,-1704664.0023417273,-6094471.526747846,-1472292.8693022253,3109889.147728612,-970505.3958301884,-1248943.4662497686,-668186.2244798024,-3836090.309762327,9546730.718305757,-1540675.8736659458,583031.579810557,3598832.4684417327,1168629.2819827811,1390169.111886169,-685766.5477126496,2354029.393052679,-890825.5781835972,-592522.9717280831,-1826881.524425549,3924619.290372339,-1485177.397875514,3237261.618055911,-1225063.485250926
2755,12.0,speech,52,4363835.712282457,-1262308.4693107884,-271580.1061013085,-580271.8615380097,-1350894.4427333153,-1665962.8821302955,-6042969.787770292,-1445912.5232677953,2281726.69983367,-923207.3997124095,-1597831.8129845103,-713523.4147395963,-3324752.7811985267,9161831.347962664,-1871471.5498114298,708213.2153214011,3616308.265187171,1171568.3256618718,1376379.5715672793,-689583.2606640301,2497349.140026884,-945061.4755093587,-395634.3392377213,-1805771.7649253004,3893813.218081352,-1473519.5837287672,3211850.9200869864,-1215447.4202276831
2756,-5.0,control,53,-388978.188682658,546448.1069848198,238516.91606324053,181229.76697169736,1945432.8910954618,196393.4808963778,2978922.6028383058,597026.8579343513,-194333.78156954818,836651.9888342569,853508.089526409,366082.5678737909,-832958.7968898147,1480466.1177162277,44114.10552452266,-16693.917958676808,1394688.4636889282,1354.8750967361523,569066.4848784641,-23035.735709384553,868839.2972909451,-328791.2511381803,3063046.6722038267,-150208.5392157593,-429517.73851484543,162540.6160525536,-354292.01822945866,134073.2587777118
2757,-4.666666666666667,control,53,189331.50744341122,420306.5581484165,691908.1669375185,183512.78063254035,1694388.0175638064,178352.36034072333,3051014.895178967,606729.0053890932,-694941.8770162483,1182594.711021013,1254144.4533020903,360136.30208006897,-2215977.8775975597,2190649.3480953774,-1085974.3612394352,410960.7726644196,1958194.7230811934,6489.086275625556,1234324.0055465514,-31668.344181593144,1354969.4684136054,-512755.4752217432,3194525.949787905,-302907.67779932095,-209475.99513129456,79271.13188524437,-172788.37736086894,65387.58888065371
2758,-4.333333333333333,control,53,28514.30011701228,-224893.4809407826,552994.6701594304,-200785.5651348029,550105.4610088092,58294.670711632774,1720275.4253326163,403624.48703562754,-1102395.636176315,458431.24166452745,189340.8475982361,168767.7095983101,-912178.1949872603,1223681.1885299552,-608757.7817023613,230369.6820690607,1264209.3731195908,-103737.04799768784,371219.4060884151,-191330.86190048943,-162659.7106551877,61554.63955514917,241325.46311472147,61045.48139890381,179178.91374992378,-67805.93305701998,147797.52565313166,-55930.40453641895
2759,-4.0,control,53,46449.45772835185,-531056.376044923,421889.7594411375,-441054.82629947964,-2399.9274805284185,-51498.259372599445,762870.7356097504,186229.81451711807,-536365.441985174,35486.83131497482,-210723.8187237992,175948.79127057176,75188.6271744917,665132.6540972829,387794.36501306796,-146751.41289596327,983741.3003671207,-146502.14057148146,171449.5353156146,-205626.3223568986,-969343.3744990858,366824.592163143,-1188178.8331291857,231368.5978877656,288160.2403008485,-109047.28438528333,237691.86684275922,-89948.74717140073
2760,-3.6666666666666665,control,53,360908.1496051869,-261650.20781712973,448432.42808175023,-256170.49077176428,307466.8196765833,-53326.08339154815,896651.6316973623,135742.91146190287,141120.84432172345,187305.4545017645,329266.13047930406,258080.70274328475,-562263.5558556019,1038922.3549924181,53564.04279145988,-20270.01851819421,1426995.5000860754,-118011.83898879203,891466.8334499674,-158231.93160276063,-153961.01504153403,58262.82825817475,59106.11244066644,6718.0866511006025,143472.60280332153,-54293.741923091555,118344.81663919982,-44784.738040561766
2761,-3.3333333333333335,control,53,320624.9830584955,-136997.14390811967,205478.13635359844,-176308.53706022858,16157.586573279481,-12028.423302896717,462074.37802977226,100322.74262945174,170389.2964277638,-35906.40326451167,58514.56507030672,104175.32114776298,-775132.0864293266,641086.2553959516,-702300.2722528402,265768.57873334823,1182390.0496651893,-132224.6538704033,879395.4012535284,-195268.45152418004,11901.204105631447,-4503.723300891993,82450.81244992392,-46950.15555286355,111029.96472081172,-42016.60897269344,91584.18094884625,-34657.82168523696
2762,-3.0,control,53,152473.21153032844,-208444.83888571596,-85194.52892125853,-253355.89995290004,-596511.6700145367,-31526.95367068381,-400141.1560925856,4803.471131069492,-23532.837343504976,-238640.38444498676,-354716.76124574046,-1036.991051738434,-190098.87795683023,-102379.89338761056,-332773.93410065235,125930.25946257141,544809.477596438,-147411.3013599468,550367.592473393,-183527.23680236237,-392375.75814438233,148485.13049402225,-872830.6121917182,22540.86030252728,219205.4213327881,-82952.9982828855,180813.79222979056,-68424.61333832078
2763,-2.6666666666666665,control,53,74030.50385028087,-197040.69028439364,-223581.4852255878,-175501.08407802228,-801761.1337511736,-121727.36018995772,-794201.1029972846,-116882.25565279908,-86927.84655353814,-169126.66635162084,-203689.57493901864,99798.24781200505,44371.1385809773,-160014.5764163162,486137.8913416401,-183967.14561400673,115535.19504047016,-144814.163587548,390197.3442136858,-154433.04021003877,-446255.8213101242,168874.7392915364,-1220963.777128194,-5402.355002710551,355672.55719219614,-134595.6904106028,293380.0791375236,-111022.60634321031
2764,-2.3333333333333335,control,53,-73432.95322929544,-322111.6363409089,-327479.0962184398,-167628.4353000718,-1262004.0075198514,-198182.50725778713,-1378104.4001143465,-282682.22250599787,123117.78964021281,-534106.9587470856,-713780.310740656,29454.78537891688,-11595.243868205873,-528583.3232252623,464716.92371427565,-175860.8976936462,-527484.115224112,-142060.1093154962,-222496.8729856235,-216595.8847817848,-916122.783875172,346684.54482399457,-2211061.76297449,77813.66791033845,502394.7551135317,-190119.16313417244,414405.35693013226,-156821.70017891767
2765,-2.0,control,53,56001.07802213494,-438998.74992783926,-139320.8655650561,-295354.1694758727,-1634375.4458793197,-187540.26033446935,-1895433.752879783,-402961.5548700676,535435.9892165245,-793479.5966862785,-1369695.0652779292,-230694.8951104076,-101701.80615101688,-1376155.054178712,-236880.55147825414,89641.72446352425,-876850.2031164778,-53412.41628806687,-530854.9430490956,-199105.84491712457,-1137422.1167970488,430429.9333835364,-2711995.7375416667,120586.1541855614,513195.8913066126,-194206.59229824212,423314.78254372714,-160193.25715562265
2766,-1.6666666666666667,control,53,349196.2659003571,-189912.78385931527,171417.80625201284,-173942.33795261465,-1050407.6582269324,-132125.75837907344,-1490881.4306861605,-383338.9125777151,503076.18825964327,-294040.6368978601,-818556.5303832362,-322643.2639320502,-112209.54222428014,-1391818.9276723303,-501917.70317332784,189938.63434735654,-636287.1497768027,83702.41829070945,-119566.27846102459,-55793.33519027552,-207230.5140100168,78421.38377926666,-1208012.8832189452,-67853.12402521387,319185.44497276936,-120788.0238899366,263283.3183558061,-99633.21400853992
2767,-1.3333333333333333,control,53,95895.07161709166,57253.26729746768,-67723.55713908823,119895.86161812865,-480160.5034307359,-100947.49700172845,-1164470.6849683234,-315462.1024476467,95353.21974040734,-43743.51700639112,-153553.98227833072,-254174.90623253613,605924.5077751316,-751973.4943194474,355831.35306790826,-134655.78287512847,-957362.2771647972,118897.17449341386,-351283.49570851645,27368.700493127784,241067.45684459474,-91226.1576931106,-381665.2491707462,-87416.99068142995,112556.629668074,-42594.33845574656,92843.4658556705,-35134.36764873773
2768,-1.0,control,53,-324331.57062817307,63010.297758524306,-502581.8879407079,267596.0159939451,-493370.8350589869,-55129.25890277065,-1429444.6704174667,-261314.96881790107,226863.5509362456,-329258.55284629634,-177168.36879317864,-198004.1504181931,1547722.7159004703,-508328.45112521807,1416380.2341844277,-535994.8965670913,-1695149.7383470752,108705.5238375868,-1039602.9147041823,109324.67784762212,-182694.45474712364,69136.30465335463,-875391.9716650014,99769.01927617732,-68418.25269690371,25891.235554196923,-56435.48253800601,21356.64555012068
2769,-0.6666666666666666,control,53,-250356.11029665227,256711.80783994214,-434464.6040567432,378923.1433235495,-48689.77938299146,58944.03203712545,-1104677.8935196525,-178108.888545635,604742.4423236497,-183087.12563579483,143829.14939114967,-152934.6847843078,1273513.1706815893,-588319.5195506493,951138.1169259909,-359935.25205914665,-1596220.5597006304,169464.44436254122,-866523.8410688735,321109.2112456113,255245.19203841666,-96591.37921015736,175035.4464186703,44917.07836427897,-363052.49335340364,137388.4490384981,-299467.49356189615,113326.2413318989
2770,-0.3333333333333333,control,53,-199291.0345984158,592668.0483585526,-326142.75390310126,514893.4590841123,780795.0629134801,186526.37636878228,-271670.0324596753,-90059.81406110241,323458.6130099433,108396.39939514747,665956.8501853154,-166236.66802972028,599068.0217991602,-692999.1263508294,-445970.9690087571,168766.943816761,-1187287.4504038156,235944.5965623955,-625663.4998704835,521192.2517899494,1059157.430953051,-400812.55297864426,1941095.7865973923,-88399.21618899997,-704092.9121072215,266446.95999717916,-580778.106427154,219781.44962048408
