,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
22850,Inhale,70.0,1.479461278034719e-14,0.6598157587058031,5.303945657401916e-08,-0.44205000220424645,-2.3446091895457205e-08,1,2,hbo,False,S1_D2 hbo,NDARDC882NK4
22854,control,70.0,1.479461278034719e-14,2.1831750093339373e-11,3.690182518897969e-08,7.957977181314668,2.936638828027632e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22914,ild_0__itd_50,70.0,1.479461278034719e-14,2.7560077007707094e-09,3.717480701574279e-08,6.811025047019722,2.531985417023486e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22915,ild_0__itd_500,70.0,1.479461278034719e-14,0.0032096565562775435,3.7289999961344273e-08,-3.052166908139796,-1.1381530388654926e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22916,ild_10__itd_0,70.0,1.479461278034719e-14,5.906383266962735e-17,3.710108484609488e-08,11.025214948264223,4.090474352419845e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22917,ild_70n__itd_0,70.0,1.479461278034719e-14,2.0399963739636718e-05,3.636422633886118e-08,4.570274899269319,1.6619451086784548e-07,1,2,hbo,True,S1_D2 hbo,NDARDC882NK4
22988,Exhale,70.0,1.8024531694777444e-14,2.8190091047983464e-06,4.709791411418357e-08,5.096238964643937,2.4002222506215594e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
22989,Hold,70.0,1.8024531694777444e-14,1.7674949689365409e-15,6.215435364146862e-08,-10.196635177549853,-6.337652687784728e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
22990,Inhale,70.0,1.8024531694777444e-14,4.748299564904802e-08,4.121720445353434e-08,-6.122878683631233,-2.523679425474157e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
22994,control,70.0,1.8024531694777444e-14,1.868009901146146e-17,2.901893452237818e-08,11.309764993125185,3.2819732979898467e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
23054,ild_0__itd_50,70.0,1.8024531694777444e-14,4.141200525455955e-17,2.9266693959828134e-08,11.112749747574993,3.252334459144347e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
23055,ild_0__itd_500,70.0,1.8024531694777444e-14,0.5245138922331909,2.93616914807957e-08,-0.6396101466869821,-1.878003579500965e-08,2,1,hbo,False,S2_D1 hbo,NDARDC882NK4
23056,ild_10__itd_0,70.0,1.8024531694777444e-14,1.0263492071412025e-16,2.9198046387728904e-08,10.889375842277774,3.1794850097624096e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
23057,ild_70n__itd_0,70.0,1.8024531694777444e-14,0.0001561426917913603,2.8528246210090996e-08,3.998112460365715,1.140591366449458e-07,2,1,hbo,True,S2_D1 hbo,NDARDC882NK4
23128,Exhale,70.0,8.809315466992518e-15,0.0010177197370917896,3.810390862987976e-08,3.429441495425006,1.3067512539319262e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
